order_year_month,market,customer_segment,department_name,category_name,product_name,order_count,order_item_count,total_quantity,total_sales,total_profit,total_cost,profit_margin,avg_sales_per_item,avg_discount_rate,avg_profit_ratio
2016-07,USCA,Home Office,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,4,4,8.0,188.79999923,17.329999923,171.46999930700002,0.09179025420380559,47.1999998075,0.064999998,0.169999994
2016-09,Africa,Home Office,Footwear,Electronics,Under Armour Women's Ignite Slide,2,2,5.0,152.58999829,46.059999229999995,106.52999906,0.301854641497945,76.294999145,0.04,0.2299999965
2017-01,Europe,Home Office,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5,5,10.0,450.75,85.199997907,365.550002093,0.1890182981852468,90.15,0.1120000006,0.20800000280000003
2015-08,Europe,Home Office,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,1,1,1.0,29.11000061,14.26000023,14.85000038,0.4898660230567408,29.11000061,0.090000004,0.49000001
2015-12,Pacific Asia,Consumer,Fitness,Baseball & Softball,adidas Men's F10 Messi TRX FG Soccer Cleat,4,4,12.0,655.69000625,-7.460008669999979,663.1500149200001,-0.011377340814853969,163.9225015625,0.09000000175,0.10000000175000001
2016-02,Pacific Asia,Consumer,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,9,9,30.0,677.96999736,-10.310001659999983,688.2799990200001,-0.015207165066517545,75.32999970666667,0.1011111122222222,0.11444444666666663
2016-03,Pacific Asia,Consumer,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,8,8,23.0,509.55999949000005,131.899999383,377.66000010700003,0.2588507722643337,63.69499993625001,0.079999999625,0.24499999725
2016-02,Pacific Asia,Consumer,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,9,9,24.0,337.39000416,60.249999044999996,277.140005115,0.17857671626936442,37.48777824,0.09000000055555556,0.25111111166666666
2017-09,Europe,Consumer,Footwear,Strength Training,GoPro HERO3+ Black Edition Camera,5,5,5.0,1871.949951,-112.30001444999999,1984.2499654500002,-0.059990927850399556,374.3899902,0.064,-0.09399999080000002
2017-08,Europe,Consumer,Footwear,Boxing & MMA,Brooks Women's Ghost 6 Running Shoe,5,5,14.0,1128.91999818,30.84001163999997,1098.07998654,0.02731815513031837,225.783999636,0.1,0.1140000058
2015-10,Europe,Consumer,Golf,Shop By Sport,Columbia Men's PFG Anchor Tough T-Shirt,5,5,10.0,260.70000266,63.83000040499999,196.870002255,0.24484081225056936,52.140000532,0.09999999960000001,0.2679999978
2015-09,Europe,Consumer,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,3,3,8.0,168.42999841,64.909998415,103.519999995,0.3853826457742588,56.14333280333333,0.14666666800000003,0.3266666626666667
2016-12,USCA,Corporate,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,3,3,7.0,248.32999038,48.010002135,200.31998824500002,0.1933314702003332,82.77666346,0.10333333133333333,0.07999999833333334
2016-07,USCA,Corporate,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,4,4,13.0,391.23000339,155.39000130000002,235.84000208999998,0.39718324247513953,97.8075008475,0.08000000075,0.427500002
2017-08,Europe,Corporate,Fitness,Soccer,Elevation Training Mask 2.0,3,3,7.0,509.53999323999994,83.18999768,426.34999555999997,0.16326490321401804,169.84666441333331,0.07666666733333334,0.24666666366666665
2017-04,LATAM,Corporate,Fitness,Lacrosse,Under Armour Men's Tech II T-Shirt,2,2,4.0,96.96000099,31.32999993,65.63000106,0.3231229332725691,48.480000495,0.050000001999999995,0.37999999500000003
2015-12,Pacific Asia,Corporate,Fitness,Baseball & Softball,adidas Kids' F5 Messi FG Soccer Cleat,3,3,9.0,305.45999912,113.60000229,191.85999683,0.37189812943518086,101.81999970666668,0.03,0.37333333500000004
2016-05,USCA,Corporate,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,7,7,24.0,1130.79003132,-109.86000634999999,1240.65003767,-0.09715332051676968,161.54143304571429,0.09857143014285714,-0.05571427928571428
2015-01,LATAM,Corporate,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,1,1,4.0,89.95999908,-143.9400024,233.90000148000001,-1.6000445072481206,89.95999908,0.100000001,-1.600000024
2017-01,USCA,Consumer,Golf,Girls' Apparel,adidas Youth Germany Black/Red Away Match Soc,1,1,4.0,252.0,-14.86999989,266.86999989,-0.059007936071428575,252.0,0.100000001,-0.059999999
2016-09,Africa,Consumer,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,4,4,9.0,267.76000594,-3.560001554000003,271.320007494,-0.013295494005918616,66.940001485,0.0574999995,-0.12249999700000001
2015-06,Europe,Consumer,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,2,2,7.0,174.92999644,-23.34000015,198.26999659,-0.13342480206363858,87.46499822,0.0,-0.2499999905
2015-05,LATAM,Consumer,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,4,4,15.0,321.61999893999996,89.409997471,232.21000146900002,0.27799887371954113,80.40499973499999,0.14750000100000002,0.25499999900000003
2017-07,Europe,Corporate,Fitness,Baseball & Softball,adidas Brazuca 2014 Official Match Ball,4,4,4.0,574.359993,87.79999924,486.55999376,0.152865798993768,143.58999825,0.10250000000000001,0.14749999349999998
2015-09,Europe,Corporate,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,4,4,10.0,237.64999770000003,23.270000451999998,214.37999724800002,0.09791710783593244,59.41249942500001,0.0849999995,0.1650000025
2015-04,LATAM,Corporate,Golf,Girls' Apparel,adidas Men's Germany Black Crest Away Tee,2,2,6.0,139.3799973,39.999998091,99.37999920899999,0.2869852121241216,69.68999865,0.1050000025,0.2800000015
2015-11,Pacific Asia,Corporate,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,1,1,2.0,43.97999954,21.11000061,22.86999893,0.47999092384710834,43.97999954,0.119999997,0.479999989
2017-03,LATAM,Consumer,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,2,2,7.0,103.14000321,41.75,61.390003209999996,0.40478959376212337,51.570001605,0.06999999750000001,0.400000006
2016-08,USCA,Consumer,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,3,3,9.0,168.23000144999997,34.969999312,133.260002138,0.20787017185156187,56.07666714999999,0.11999999900000001,0.27666666599999995
2016-08,Africa,Consumer,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,9,9,23.0,885.3700027099999,182.74000406900004,702.6299986409999,0.20639958831862065,98.37444474555554,0.05333333466666666,0.228888884
2015-09,Europe,Consumer,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,5,5,18.0,488.81000524,114.590002532,374.22000270800004,0.23442646693726665,97.762001048,0.1580000044,0.22599999880000002
2016-10,Pacific Asia,Consumer,Fitness,Baseball & Softball,adidas Men's F10 Messi TRX FG Soccer Cleat,1,1,2.0,99.58000183,-76.37999725,175.95999908,-0.7670214485474066,99.58000183,0.170000002,-0.769999981
2017-01,LATAM,Corporate,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,16,19,19.0,2212.4099652999994,640.4500036339999,1571.9599616660003,0.2894807082226986,116.44262975263155,0.1047368432631579,0.2894736865789474
2018-01,Pacific Asia,Corporate,Health and Beauty,Health and Beauty,First aid kit,30,30,30.0,8106.970077100001,1216.0700128299998,6890.90006427,0.15000302224687728,270.23233590333336,0.07833333406666666,0.14466666903333333
2016-06,USCA,Corporate,Footwear,Boxing & MMA,Under Armour Women's Micro G Skulpt Running S,2,2,4.0,185.24999616,59.170000079999994,126.07999608,0.31940621487999926,92.62499808,0.1350000055,0.3699999895
2016-12,USCA,Corporate,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,1,1,1.0,21.23999977,7.650000095,13.589999675000001,0.3601694998982573,21.23999977,0.150000006,0.360000014
2016-05,USCA,Corporate,Outdoors,Electronics,Titleist Pro V1x Golf Balls,1,1,2.0,78.69999695,4.960000038,73.739996912,0.06302414523791161,78.69999695,0.180000007,0.059999999
2016-05,USCA,Corporate,Footwear,Electronics,Under Armour Women's Ignite PIP VI Slide,3,3,5.0,143.31000137,27.130000588,116.18000078200001,0.1893098899493786,47.77000045666667,0.113333332,0.17333332933333334
2016-08,USCA,Corporate,Outdoors,Electronics,Titleist Pro V1x Golf Balls,3,3,8.0,373.3599968,-369.63000873,742.99000553,-0.9900096740358661,124.45333226666666,0.04666666566666666,-0.37999999533333334
2017-06,Europe,Corporate,Outdoors,Kids' Golf Clubs,Mio ALPHA Heart Rate Monitor/Sport Watch,1,1,1.0,159.1999969,-101.8899994,261.0899963,-0.6400125715077825,159.1999969,0.200000003,-0.639999986
2016-09,USCA,Corporate,Outdoors,Electronics,Titleist Pro V1x Golf Balls,1,1,1.0,43.66999817,14.18999958,29.47999859,0.3249370317067728,43.66999817,0.090000004,0.330000013
2016-02,Pacific Asia,Corporate,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,2,2,6.0,176.58000183000001,74.38999939,102.19000244,0.421282130587007,88.29000091500001,0.0850000005,0.3900000005
2016-02,Pacific Asia,Corporate,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,2,2,5.0,124.94999885,-110.4499969,235.39999575000002,-0.8839535647582761,62.474999425,0.0,-0.44999997350000004
2015-04,LATAM,Corporate,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,2,2,6.0,123.44999887,-76.909998894,200.359997764,-0.623005262033179,61.724999435,0.1700000015,-0.2349999845
2016-07,USCA,Corporate,Fitness,Baseball & Softball,adidas Men's F10 Messi TRX FG Soccer Cleat,3,3,12.0,630.4900207000001,91.34000207,539.15001863,0.14487144771711052,210.16334023333334,0.12333333466666667,0.18333332766666666
2015-04,LATAM,Corporate,Footwear,Electronics,Under Armour Men's Compression EV SL Slide,1,1,5.0,220.4499969,108.0199966,112.4300003,0.4899977233794191,220.4499969,0.02,0.49000001
2016-06,USCA,Corporate,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,4,4,20.0,572.6199951000001,-292.7400131,865.3600081999999,-0.5112291146048384,143.15499877500002,0.10499999950000001,-0.4850000032499999
2016-04,USCA,Corporate,Footwear,Fitness Accessories,Under Armour Hustle Storm Medium Duffle Bag,4,4,14.0,441.22000113,173.81999778,267.40000335,0.39395312391739484,110.3050002825,0.10499999950000001,0.39000000025
2016-12,Africa,Corporate,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,1,1,5.0,246.9499969,-37.04000092,283.98999782,-0.14998988210151298,246.9499969,0.050000001,-0.150000006
2016-03,Pacific Asia,Corporate,Golf,Shop By Sport,Columbia Men's PFG Anchor Tough T-Shirt,5,5,17.0,472.19999697000003,153.99999737599998,318.19999959399996,0.3261329910296123,94.43999939400001,0.07400000080000001,0.3019999934
2016-08,USCA,Corporate,Footwear,Electronics,Under Armour Women's Ignite PIP VI Slide,3,3,15.0,452.6499939,156.4200058,296.2299881,0.34556502354566804,150.8833313,0.056666667999999996,0.34666666366666665
2016-07,USCA,Corporate,Footwear,Electronics,Under Armour Men's Compression EV SL Slide,1,1,5.0,209.1999969,52.29999924,156.89999766,0.2500000000717017,209.1999969,0.07,0.25
2016-01,Pacific Asia,Corporate,Golf,Girls' Apparel,adidas Men's Germany Black Crest Away Tee,3,3,9.0,206.75,3.1399984389999958,203.610001561,0.015187416875453425,68.91666666666667,0.07666666866666666,-0.4266666823333333
2016-11,Africa,Corporate,Footwear,Cardio Equipment,Nike Women's Tempo Shorts,2,2,6.0,157.79999924,53.55999946,104.23999977999999,0.3394169817361021,78.89999962,0.1099999995,0.3949999955
2017-09,Europe,Corporate,Footwear,Strength Training,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,1,1,1.0,170.1000061,-27.72999954,197.83000564,-0.1630217433601844,170.1000061,0.100000001,-0.159999996
2015-05,Europe,Corporate,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2,2,2.0,237.8800048,62.059999469,175.820005331,0.2608878351132436,118.9400024,0.08499999800000001,0.2799999935
2016-09,Africa,Corporate,Footwear,Boxing & MMA,Under Armour Women's Micro G Skulpt Running S,1,1,2.0,93.44999695,29.25,64.19999695,0.3130016153521126,93.44999695,0.150000006,0.310000002
2015-09,Europe,Corporate,Footwear,Electronics,Under Armour Kids' Mercenary Slide,2,2,7.0,158.41999818,36.470000264,121.949997916,0.2302108362768825,79.20999909,0.1850000025,0.1800000055
2017-02,LATAM,Corporate,Outdoors,Trade-In,Glove It Imperial Golf Towel,1,1,3.0,47.00999832,22.5699997,24.43999862,0.48011062553894596,47.00999832,0.02,0.479999989
2016-10,Africa,Corporate,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,3,3,13.0,275.15000154,77.52999878,197.62000275999998,0.28177357203732034,91.71666718,0.153333336,0.26666667066666666
2015-05,LATAM,Corporate,Fitness,Baseball & Softball,adidas Kids' F5 Messi FG Soccer Cleat,2,2,5.0,173.55000685000002,53.220001217000004,120.330005633,0.3066551375189416,86.77500342500001,0.0199999995,0.2950000015
2015-02,LATAM,Home Office,Footwear,Electronics,Under Armour Women's Ignite PIP VI Slide,2,2,6.0,167.31000708000002,27.179999350000003,140.13000773000002,0.16245292092423239,83.65500354000001,0.08500000299999999,0.23000000399999998
2016-07,USCA,Home Office,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,3,3,10.0,470.51000979,143.80000306,326.71000673,0.3056258104353219,156.83666993,0.08333333433333334,0.31666667266666665
2017-06,Europe,Home Office,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,35,46,144.0,6535.5,1197.179998666,5338.320001334,0.18318108770040548,142.07608695652175,0.09826087006521739,0.18543478230434782
2016-07,USCA,Home Office,Outdoors,Trade-In,Glove It Imperial Golf Towel,2,2,10.0,143.90999603,9.579999930000001,134.3299961,0.066569384992568,71.954998015,0.0999999975,0.060000002499999996
2015-10,Europe,Consumer,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,1,1,3.0,45.33000183,18.59000015,26.74000168,0.410103670847348,45.33000183,0.159999996,0.409999996
2016-01,Pacific Asia,Consumer,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,3,3,9.0,125.75999736000001,17.399999619,108.359997741,0.1383587785008522,41.91999912000001,0.083333332,0.18333333733333332
2015-10,Europe,Home Office,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,1,1,4.0,55.75999832,-9.31000042,65.06999874,-0.16696557927729866,55.75999832,0.07,-0.170000002
2015-07,Europe,Home Office,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,1,1,4.0,44.97000122,21.59000015,23.38000107,0.480097833317337,44.97000122,0.25,0.479999989
2015-07,Europe,Consumer,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,2,2,3.0,44.06999874,4.300000189,39.769998551,0.0975720515530017,22.03499937,0.02,-0.095000014
2015-05,LATAM,Consumer,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,1,1,2.0,27.28000069,2.400000095,24.880000595000002,0.08797654084663442,27.28000069,0.090000004,0.090000004
2015-04,LATAM,Corporate,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,2,2,5.0,69.70000077,-24.86000061,94.56000138,-0.3566714538789524,34.850000385,0.08499999800000001,-0.605000004
2017-03,LATAM,Consumer,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,3,3,9.0,125.01000213,-143.109997773,268.119999903,-1.1447883796064375,41.670000710000004,0.08000000033333333,-1.0400000216666667
2016-05,USCA,Corporate,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,4,4,9.0,127.55999947000001,3.3600001279999994,124.19999934200001,0.026340546738479843,31.889999867500002,0.057500000249999995,0.01000000899999999
2016-04,USCA,Corporate,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,4,4,10.0,123.65999984,35.990000729,87.669999111,0.2910399545169529,30.91499996,0.1625000025,0.2799999985
2015-11,Pacific Asia,Consumer,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,5,5,13.0,190.59999847,1.049999232000003,189.549999238,0.005508915217359093,38.119999694,0.0239999996,0.0460000006
2015-09,Europe,Corporate,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,1,1,4.0,52.75999832,25.32999992,27.429998400000002,0.48009857328592875,52.75999832,0.119999997,0.479999989
2015-06,Europe,Consumer,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,2,2,3.0,42.95000077,5.25999999,37.690000780000005,0.12246798360185453,21.475000385,0.049999999,0.160000006
2015-05,LATAM,Corporate,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,4,4,11.0,153.63999462,17.260000591999997,136.379994028,0.11234054410565038,38.409998655,0.08499999975000001,-0.43000002775
2017-09,Europe,Corporate,Outdoors,Golf Gloves,TaylorMade 2014 Purelite Stand Bag,1,1,1.0,147.5899963,70.83999634,76.74999996,0.4799783055486126,147.5899963,0.180000007,0.479999989
2017-06,Europe,Consumer,Outdoors,Golf Gloves,TaylorMade 2014 Purelite Stand Bag,5,5,5.0,763.1500091,-55.219992670000025,818.3700017699999,-0.07235797944249808,152.63000182000002,0.1519999994,-0.060000013
2017-01,Pacific Asia,Consumer,Outdoors,Golf Gloves,Bag Boy Beverage Holder,1,1,5.0,112.4599991,38.22999954,74.22999956000001,0.339943089506925,112.4599991,0.100000001,0.340000004
2016-12,Africa,Home Office,Outdoors,Golf Gloves,Bag Boy Beverage Holder,3,3,11.0,255.88999552,47.960001469000005,207.929994051,0.1874242928940593,85.29666517333334,0.096666669,0.10000000366666666
2015-12,Pacific Asia,Consumer,Outdoors,Golf Gloves,Bag Boy Beverage Holder,2,2,8.0,164.68999864,53.97999859,110.71000005,0.32776731456532604,82.34499932,0.1750000045,0.31499999749999996
2017-02,LATAM,Corporate,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,1,1,3.0,25.17000008,4.28000021,20.88999987,0.1700437106236195,25.17000008,0.159999996,0.170000002
2016-12,Europe,Corporate,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,1,1,2.0,14.98999977,0.150000006,14.839999764,0.010006671667880884,14.98999977,0.25,0.01
2016-12,Africa,Corporate,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,1,1,1.0,8.789999962,-13.18999958,21.979999542,-1.5005687869194102,8.789999962,0.119999997,-1.5
2016-10,Europe,Consumer,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,1,1,3.0,28.77000046,14.10000038,14.670000079999998,0.4900938531302339,28.77000046,0.039999999,0.49000001
2016-05,USCA,Home Office,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,1,1,1.0,9.489999771,2.970000029,6.519999742000001,0.31296102219895405,9.489999771,0.050000001,0.310000002
2016-01,Pacific Asia,Consumer,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,3,3,10.0,85.01999950199999,-21.819999693,106.83999919499999,-0.25664549306997714,28.339999833999997,0.15333333100000002,-0.096666669
2015-12,Pacific Asia,Home Office,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,2,2,9.0,74.9300003,19.029999973000002,55.900000327,0.2539703709703575,37.46500015,0.1650000065,0.2749999985
2015-10,Pacific Asia,Corporate,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,1,1,3.0,23.97999954,0.239999995,23.739999545,0.010008340267049063,23.97999954,0.200000003,0.01
2015-02,LATAM,Corporate,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,2,2,8.0,67.93999862999999,-128.51999664,196.45999526999998,-1.891669108501423,33.969999314999995,0.1499999985,-1.8999999760000001
