order_year_month,market,order_region,order_country,shipping_mode,delivery_status,order_count,order_item_count,late_item_count,on_time_item_count,advance_shipping_item_count,canceled_item_count,late_delivery_rate,avg_real_shipping_days,avg_scheduled_shipping_days,avg_shipping_variance,total_sales,total_profit
2015-02,LATAM,South America,Brasil,First Class,Late delivery,4,10,10.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1555.32002251,276.770010511
2016-10,Europe,Northern Europe,Lituania,First Class,Late delivery,2,10,10.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1140.92002103,435.03999503999995
2015-01,LATAM,Caribbean,Barbados,Second Class,Late delivery,2,4,4.0,0.0,0.0,0.0,1.0,4.25,2.0,2.25,749.730002362,-81.74999762500002
2015-03,LATAM,Caribbean,Martinica,Standard Class,Late delivery,3,9,9.0,0.0,0.0,0.0,1.0,5.444444444444445,4.0,1.4444444444444444,1370.56002807,262.22000508
2015-05,Europe,Northern Europe,Reino Unido,Standard Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,116.3799973,-65.16999817
2015-02,LATAM,South America,Ecuador,Standard Class,Late delivery,2,3,3.0,0.0,0.0,0.0,1.0,5.666666666666667,4.0,1.6666666666666667,325.72000498,95.02000189
2016-12,Africa,North Africa,Libia,First Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1234.7800293,323.45000265
2016-12,Africa,West Africa,Ghana,First Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,949.9700164999999,-63.84000591
2015-06,Europe,Northern Europe,Suecia,First Class,Late delivery,7,15,15.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2742.72005649,1013.280005857
2015-09,Europe,Northern Europe,Finlandia,First Class,Late delivery,2,5,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1133.2100143999999,336.7500019
2015-04,LATAM,Caribbean,Cuba,Same Day,Shipping on time,4,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.3499906900001,368.6000015270001
2016-12,Africa,East Africa,Zambia,Second Class,Late delivery,4,13,13.0,0.0,0.0,0.0,1.0,4.6923076923076925,2.0,2.6923076923076925,2375.8100127000002,393.87998957
2017-02,LATAM,South America,Venezuela,Second Class,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,508.4199906,23.529998776000003
2015-01,LATAM,South America,Chile,Second Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,3.1666666666666665,2.0,1.1666666666666667,1310.3500365999998,441.37000104
2017-05,LATAM,Central America,El Salvador,Second Class,Late delivery,12,38,38.0,0.0,0.0,0.0,1.0,4.078947368421052,2.0,2.0789473684210527,7252.460113609997,-5.7999610210002075
2017-01,Europe,Eastern Europe,Rusia,Second Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,813.36001214,282.71000286
2017-02,LATAM,Central America,Guatemala,Second Class,Shipping on time,2,7,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,961.79001041,-11.559999935000022
2017-04,LATAM,Caribbean,Jamaica,Second Class,Late delivery,3,12,12.0,0.0,0.0,0.0,1.0,4.416666666666667,2.0,2.4166666666666665,1823.32003013,473.28000100500003
2016-12,Africa,West Africa,Mali,Standard Class,Advance shipping,3,11,0.0,0.0,11.0,0.0,0.0,2.727272727272727,4.0,-1.2727272727272727,2400.49004376,-75.76001351999997
2017-11,Pacific Asia,Southeast Asia,Vietnam,First Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,399.4400024,75.88999939
2016-09,Africa,North Africa,Argelia,Same Day,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,471.4700165,106.9599967
2015-06,Europe,Northern Europe,Suecia,Same Day,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,59.97000122,-23.98999977
2017-05,LATAM,South America,Venezuela,Second Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,218.23000331999998,89.47000122
2018-01,Pacific Asia,Southeast Asia,Camboya,Standard Class,Shipping on time,2,2,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,44.41000176,17.269999504
2017-09,Europe,Northern Europe,Reino Unido,Same Day,Shipping on time,4,16,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.0399969500004,662.139995756
2017-08,Europe,Western Europe,Francia,First Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,684.9500275,-35.33999817999998
2017-07,Europe,Southern Europe,Portugal,Standard Class,Late delivery,3,10,10.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,1431.82001874,70.679997447
2017-01,Europe,Eastern Europe,Rusia,Same Day,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,515.1100120799999,160.44999885
2015-03,LATAM,Caribbean,Trinidad y Tobago,First Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,676.3699875,142.719997438
2017-11,Pacific Asia,Southeast Asia,Indonesia,Same Day,Shipping on time,5,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.49999233,594.2000007669999
2015-07,Europe,Western Europe,Alemania,Same Day,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,794.9200134199999,38.269998546
2016-08,USCA,West of USA,Estados Unidos,Second Class,Shipping canceled,5,10,0.0,0.0,0.0,10.0,0.0,4.6,2.0,2.6,2021.6300202000002,395.3799927
2016-09,Africa,East Africa,Kenia,Second Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,386.36000824999996,171.72999288
2017-01,Africa,North Africa,Argelia,Standard Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,6.0,4.0,2.0,831.3500213,210.46000005
2016-12,Europe,Southern Europe,Croacia,Standard Class,Advance shipping,2,8,0.0,0.0,8.0,0.0,0.0,2.5,4.0,-1.5,1949.1400374999996,510.57000826
2016-11,Africa,East Africa,Madagascar,Standard Class,Shipping on time,2,10,0.0,10.0,0.0,0.0,0.0,4.0,4.0,0.0,1743.7000351000002,612.2499976000001
2016-11,USCA,Canada,Canada,Standard Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,3.0,4.0,-1.0,197.9900055,-49.5
2016-10,Pacific Asia,West Asia,Qatar,First Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,165.9900055,81.33999634
2016-09,Africa,East Africa,Mozambique,Standard Class,Late delivery,3,13,13.0,0.0,0.0,0.0,1.0,5.3076923076923075,4.0,1.3076923076923077,2674.0900421100005,859.850004167
2016-09,Pacific Asia,West Asia,Kuwait,Standard Class,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,325.61000060000003,133.83000183000001
2017-03,LATAM,Central America,Guatemala,First Class,Shipping canceled,1,2,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,562.460022,171.76000213999998
2017-01,Africa,West Africa,Nigeria,Standard Class,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,5.0,4.0,1.0,918.88001245,184.13000489
2016-12,Africa,North Africa,Marruecos,Same Day,Shipping on time,2,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,916.55001071,92.87999584000002
2015-03,LATAM,Central America,El Salvador,Second Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,5.0,2.0,3.0,695.9899902,237.66000368
2015-03,LATAM,Central America,Costa Rica,Standard Class,Advance shipping,1,4,0.0,0.0,4.0,0.0,0.0,2.0,4.0,-2.0,543.66999436,153.450002193
2017-01,USCA,Canada,Canada,Standard Class,Shipping on time,4,14,0.0,14.0,0.0,0.0,0.0,4.0,4.0,0.0,1800.40999416,332.91000270499995
2015-03,LATAM,South America,Chile,Standard Class,Shipping on time,3,7,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,1177.0000190399999,-512.269966436
2017-06,LATAM,South America,Argentina,Standard Class,Late delivery,3,13,13.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,2107.79001626,-560.5899741979999
2016-08,Africa,Southern Africa,SudAfrica,First Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,522.480011,180.02000046999999
2015-07,Europe,Southern Europe,Chipre,First Class,Late delivery,2,5,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,543.47000886,129.900000574
2015-03,LATAM,South America,Chile,First Class,Late delivery,8,30,30.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,6135.030025720001,-12.33999642799995
2015-01,LATAM,South America,Ecuador,First Class,Late delivery,5,20,20.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2763.15000924,-22.590001680999933
2016-11,Europe,Eastern Europe,Rumania,First Class,Late delivery,3,8,8.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1559.5000075799999,309.27999403
2016-08,Africa,East Africa,Mozambique,Standard Class,Late delivery,3,7,7.0,0.0,0.0,0.0,1.0,5.571428571428571,4.0,1.5714285714285714,1510.9600219999998,504.14999195
2016-12,Europe,Eastern Europe,Moldavia,Standard Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,121.1999969,4.849999905
2015-05,LATAM,Caribbean,Jamaica,Standard Class,Late delivery,2,8,8.0,0.0,0.0,0.0,1.0,5.375,4.0,1.375,1848.63004304,556.159994131
2016-11,Africa,Central Africa,Angola,First Class,Late delivery,8,31,31.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5152.410072209999,-39.47998684200001
2017-01,LATAM,South America,Argentina,First Class,Late delivery,5,14,14.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2352.04005442,215.93000703999996
2017-10,Europe,Western Europe,Suiza,Standard Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,393.269989,114.0500031
2017-11,Europe,Northern Europe,Reino Unido,Same Day,Late delivery,2,2,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,432.4299927,80.730000496
2015-08,Europe,Western Europe,Francia,Same Day,Late delivery,4,11,11.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1552.04998785,159.70999431599998
2017-06,LATAM,South America,Brasil,Same Day,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,357.17000583,-91.03999901
2016-03,Pacific Asia,Southeast Asia,Indonesia,Same Day,Late delivery,2,9,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1607.15999989,430.2400083309999
2015-10,Pacific Asia,Eastern Asia,China,Second Class,Shipping on time,2,6,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,1199.94002154,171.49000359
2017-07,Europe,Southern Europe,Portugal,First Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,933.39001835,237.320003557
2017-05,LATAM,Central America,El Salvador,Same Day,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1425.7700195,-490.65996646
2017-03,LATAM,Caribbean,Barbados,Second Class,Late delivery,2,7,7.0,0.0,0.0,0.0,1.0,5.428571428571429,2.0,3.4285714285714284,930.3800048,218.43999577
2017-03,LATAM,South America,Guyana,Standard Class,Advance shipping,1,4,0.0,0.0,4.0,0.0,0.0,2.0,4.0,-2.0,845.1600189,245.61000422700002
2016-09,Africa,East Africa,Somalia,First Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,777.57001496,279.37999538
2016-09,Africa,North Africa,Egipto,Same Day,Shipping on time,2,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,850.9500122,190.860003471
2015-05,LATAM,South America,Uruguay,Standard Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,387.9600067,87.59999848
2015-04,LATAM,Central America,Honduras,Second Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,3.3333333333333335,2.0,1.3333333333333333,1111.2900313999999,222.23000811000006
2015-03,LATAM,Caribbean,Cuba,Standard Class,Shipping canceled,2,6,0.0,0.0,0.0,6.0,0.0,5.0,4.0,1.0,604.44000626,98.56000614999999
2015-01,LATAM,South America,Paraguay,Standard Class,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,844.930008,254.88999744
2016-01,Pacific Asia,Southeast Asia,Malasia,Same Day,Shipping on time,2,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,874.8400116,300.00999833
2016-03,Pacific Asia,Southeast Asia,Filipinas,Same Day,Late delivery,3,6,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1066.70000833,123.45999436000001
2017-01,Africa,East Africa,Mozambique,Second Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,499.96000669999995,50.300001140000006
2016-11,Europe,Eastern Europe,Rumania,Second Class,Late delivery,4,18,18.0,0.0,0.0,0.0,1.0,4.777777777777778,2.0,2.7777777777777777,3321.35004047,1113.4500063540002
2015-01,LATAM,South America,Venezuela,Second Class,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,479.8799896,143.95999909
2015-02,LATAM,South America,Venezuela,Standard Class,Shipping on time,2,3,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,573.4399949,116.65000153
2015-02,LATAM,South America,Bolivia,Standard Class,Late delivery,2,8,8.0,0.0,0.0,0.0,1.0,5.375,4.0,1.375,1199.4600221,236.25999976399999
2016-01,Pacific Asia,South Asia,India,Second Class,Shipping canceled,2,5,0.0,0.0,0.0,5.0,0.0,5.2,2.0,3.2,781.9500122,-35.029991169999995
2016-08,Africa,North Africa,Argelia,Standard Class,Late delivery,2,5,5.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,746.79000847,114.87999869499998
2017-07,Europe,Northern Europe,Dinamarca,Standard Class,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,248.2799988,67.280001644
2016-09,Africa,East Africa,Tanzania,Second Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,681.3100128,-225.16000746999998
2016-08,Africa,West Africa,Nigeria,Second Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,195.9499969,66.23000336
2015-12,Pacific Asia,Oceania,Australia,Second Class,Shipping canceled,4,11,0.0,0.0,0.0,11.0,0.0,5.454545454545454,2.0,3.4545454545454546,2034.62001036,341.1699957549999
2017-10,Europe,Western Europe,Alemania,Standard Class,Shipping canceled,5,5,0.0,0.0,0.0,5.0,0.0,3.2,4.0,-0.8,3814.5999756,-1329.7600098
2015-06,Europe,Southern Europe,Italia,Standard Class,Shipping canceled,2,6,0.0,0.0,0.0,6.0,0.0,3.3333333333333335,4.0,-0.6666666666666666,1042.7300111,363.17000199999995
2015-09,Europe,Western Europe,Austria,Standard Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,2.0,4.0,-2.0,577.8500137,97.639998918
2017-11,Pacific Asia,Eastern Asia,China,Standard Class,Shipping canceled,6,6,0.0,0.0,0.0,6.0,0.0,3.8333333333333335,4.0,-0.16666666666666666,1601.95999898,-973.6000175080001
2017-11,Pacific Asia,Southeast Asia,Tailandia,Standard Class,Shipping canceled,2,2,0.0,0.0,0.0,2.0,0.0,2.0,4.0,-2.0,649.3600005999999,278.40000913
2015-10,Pacific Asia,Southeast Asia,Camboya,Standard Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,559.9700164999999,-43.610000580000005
2016-10,Africa,West Africa,Mauritania,Standard Class,Advance shipping,1,2,0.0,0.0,2.0,0.0,0.0,3.0,4.0,-1.0,430.9400024,41.299999230000005
2017-01,Pacific Asia,West Asia,Israel,Standard Class,Advance shipping,2,8,0.0,0.0,8.0,0.0,0.0,2.0,4.0,-2.0,1051.48999024,128.040001884
2016-11,Africa,East Africa,Kenia,Standard Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,924.0000000699999,-378.55000022599995
2016-08,Africa,North Africa,Libia,Standard Class,Advance shipping,1,4,0.0,0.0,4.0,0.0,0.0,3.0,4.0,-1.0,871.3900146999999,163.45000741
2015-09,Europe,Western Europe,Alemania,Same Day,Shipping canceled,3,6,0.0,0.0,0.0,6.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1368.7300263000002,478.259989742
2017-04,LATAM,South America,Colombia,Standard Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,556.9600068,23.870000367
2017-04,LATAM,Central America,Costa Rica,Second Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,348.23999779999997,-172.52000137
2015-08,Europe,Northern Europe,Noruega,Same Day,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,263.9599915,73.91000366
2017-01,Europe,Eastern Europe,Bielorrusia,Second Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,1295.9800415,-0.5600061799999878
2016-04,Pacific Asia,Oceania,Australia,Same Day,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,825.91000362,119.53000259999999
2015-11,Pacific Asia,Eastern Asia,Corea del Sur,Same Day,Shipping on time,2,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.45000074,-89.97999664100001
2017-04,LATAM,South America,Colombia,Second Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,174.0899963,45.79000092
2017-02,LATAM,South America,Venezuela,Standard Class,Advance shipping,3,10,0.0,0.0,10.0,0.0,0.0,2.6,4.0,-1.4,1628.8800259099999,582.0400001080001
2016-11,Africa,West Africa,Mali,Standard Class,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,611.9199982,-2.1199989300000013
2016-11,Africa,East Africa,Zambia,Standard Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,182.0,89.18000031
2017-05,LATAM,South America,Paraguay,First Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,620.0600052,118.300001149
2017-05,LATAM,South America,Bolivia,Standard Class,Advance shipping,1,4,0.0,0.0,4.0,0.0,0.0,3.0,4.0,-1.0,1108.4300004,243.60999874
2015-10,Pacific Asia,Southeast Asia,Indonesia,Second Class,Shipping on time,2,3,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,237.1799927,60.199999330000004
2016-12,Europe,Eastern Europe,Bielorrusia,Standard Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,642.8200072999999,135.49999998000004
2016-11,Africa,Central Africa,Angola,Second Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,395.980011,123.9400024
2016-11,Africa,North Africa,Argelia,Same Day,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,757.960022,-812.25002292
2016-10,Africa,West Africa,Guinea,Standard Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,3.0,4.0,-1.0,653.32000737,139.22000122
2016-09,Africa,North Africa,Egipto,Second Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,5.0,2.0,3.0,299.9899902,107.9899979
2016-12,Pacific Asia,West Asia,Siria,Standard Class,Advance shipping,1,3,0.0,0.0,3.0,0.0,0.0,2.0,4.0,-2.0,257.88999939999997,-216.60999865000002
2017-03,LATAM,South America,Ecuador,Second Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,760.1300125,214.06000138
2018-01,Pacific Asia,Eastern Asia,China,Second Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,527.25,147.6300049
2017-11,Pacific Asia,Oceania,Australia,Second Class,Shipping canceled,2,2,0.0,0.0,0.0,2.0,0.0,3.5,2.0,1.5,753.5100097,212.1700058
2017-07,Europe,Northern Europe,Finlandia,Standard Class,Advance shipping,1,1,0.0,0.0,1.0,0.0,0.0,2.0,4.0,-2.0,189.9799957,47.5
2017-01,Pacific Asia,West Asia,Georgia,Standard Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,6.0,4.0,2.0,124.5,-336.1499939
2015-10,Pacific Asia,Eastern Asia,Corea del Sur,Second Class,Late delivery,2,7,7.0,0.0,0.0,0.0,1.0,5.428571428571429,2.0,3.4285714285714284,992.27000621,24.220004835999994
2017-05,LATAM,South America,Argentina,Same Day,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,587.3200073,47.670000079999994
2015-01,LATAM,South America,Ecuador,Second Class,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,206.97999576,30.869999890000003
2016-03,Pacific Asia,Oceania,Australia,Second Class,Late delivery,96,289,289.0,0.0,0.0,0.0,1.0,4.411764705882353,2.0,2.411764705882353,50908.60064756997,2826.680022689999
2017-02,LATAM,South America,Argentina,Standard Class,Late delivery,18,48,48.0,0.0,0.0,0.0,1.0,5.604166666666667,4.0,1.6041666666666667,8705.820098699996,-199.70001630100006
2017-05,LATAM,Central America,El Salvador,Standard Class,Late delivery,28,86,86.0,0.0,0.0,0.0,1.0,5.406976744186046,4.0,1.4069767441860466,14475.330165759997,2296.630001351001
2017-10,Europe,Western Europe,Francia,Second Class,Shipping on time,15,20,0.0,20.0,0.0,0.0,0.0,2.0,2.0,0.0,7326.469986839999,759.1799572509999
2017-01,Africa,North Africa,Marruecos,Standard Class,Late delivery,7,27,27.0,0.0,0.0,0.0,1.0,5.481481481481482,4.0,1.4814814814814814,5295.01003863,-13.579985661000052
2016-11,Africa,Southern Africa,SudAfrica,Standard Class,Late delivery,22,67,67.0,0.0,0.0,0.0,1.0,5.611940298507463,4.0,1.6119402985074627,13856.53017825999,1536.1100468620002
2016-02,Pacific Asia,South Asia,India,Standard Class,Advance shipping,71,227,0.0,0.0,227.0,0.0,0.0,2.5726872246696035,4.0,-1.4273127753303965,41548.32044617298,919.3001066460012
2016-09,Pacific Asia,West Asia,Irak,Standard Class,Shipping on time,6,19,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,2873.0400390400005,114.03000733400006
2016-03,Pacific Asia,Oceania,Australia,Standard Class,Shipping on time,58,182,0.0,182.0,0.0,0.0,0.0,4.0,4.0,0.0,33736.97034433998,3534.3000353620027
2016-11,Africa,Central Africa,Angola,Standard Class,Late delivery,6,17,17.0,0.0,0.0,0.0,1.0,5.470588235294118,4.0,1.4705882352941178,2877.6000442800005,-230.429995986
2015-06,Europe,Western Europe,Alemania,Standard Class,Late delivery,92,264,264.0,0.0,0.0,0.0,1.0,5.5643939393939394,4.0,1.5643939393939394,43729.83037111996,6679.3800179340005
2015-02,LATAM,Caribbean,Trinidad y Tobago,Standard Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,5.833333333333333,4.0,1.8333333333333333,983.87003328,177.74999905
2017-05,LATAM,Central America,Guatemala,Standard Class,Advance shipping,21,60,0.0,0.0,60.0,0.0,0.0,2.4166666666666665,4.0,-1.5833333333333333,10799.930145309998,2254.169998561
2018-01,Pacific Asia,South Asia,India,Standard Class,Advance shipping,88,88,0.0,0.0,88.0,0.0,0.0,2.477272727272727,4.0,-1.5227272727272727,13213.010062734,2084.9999896919994
2018-01,Pacific Asia,Oceania,Australia,Standard Class,Shipping on time,58,58,0.0,58.0,0.0,0.0,0.0,4.0,4.0,0.0,7276.820018733999,1480.63998677
2018-01,Pacific Asia,Eastern Asia,China,Standard Class,Shipping canceled,10,10,0.0,0.0,0.0,10.0,0.0,3.7,4.0,-0.3,1648.6300162399998,367.63999969400004
2018-01,Pacific Asia,Southeast Asia,Tailandia,Standard Class,Advance shipping,15,15,0.0,0.0,15.0,0.0,0.0,2.466666666666667,4.0,-1.5333333333333334,1718.11002051,329.38000389000007
2018-01,Pacific Asia,Eastern Asia,China,Same Day,Late delivery,11,11,11.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2154.25001501,597.2900063939999
2016-04,Pacific Asia,Southeast Asia,Indonesia,Second Class,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,1078.0300293,257.53000450999997
2015-11,Pacific Asia,Eastern Asia,China,Second Class,Late delivery,43,127,127.0,0.0,0.0,0.0,1.0,4.637795275590551,2.0,2.6377952755905514,24256.690363039972,1514.9200086849999
2015-08,Europe,Northern Europe,Reino Unido,Second Class,Shipping on time,13,47,0.0,47.0,0.0,0.0,0.0,2.0,2.0,0.0,7239.6501084799975,1016.169999169
2017-07,Europe,Southern Europe,Italia,Second Class,Late delivery,27,80,80.0,0.0,0.0,0.0,1.0,4.15,2.0,2.15,13137.620132379994,1102.2599666420003
2015-05,LATAM,Central America,Nicaragua,Standard Class,Late delivery,14,47,47.0,0.0,0.0,0.0,1.0,5.446808510638298,4.0,1.446808510638298,8108.870117170001,2213.0300158400005
2017-03,LATAM,Central America,Guatemala,Standard Class,Late delivery,9,35,35.0,0.0,0.0,0.0,1.0,5.3428571428571425,4.0,1.3428571428571427,6182.050054559999,735.9499994879998
2016-02,Pacific Asia,Eastern Asia,China,Standard Class,Advance shipping,78,211,0.0,0.0,211.0,0.0,0.0,2.5450236966824646,4.0,-1.4549763033175356,35961.54040176997,4490.9100520070015
2016-02,Pacific Asia,Southeast Asia,Indonesia,Standard Class,Late delivery,43,124,124.0,0.0,0.0,0.0,1.0,5.491935483870968,4.0,1.4919354838709677,22694.13030268999,1478.159982118
2016-09,Africa,North Africa,Marruecos,Standard Class,Late delivery,5,16,16.0,0.0,0.0,0.0,1.0,5.6875,4.0,1.6875,2935.1400356500003,821.710002992
2015-09,Europe,Northern Europe,Reino Unido,Standard Class,Shipping canceled,7,22,0.0,0.0,0.0,22.0,0.0,3.727272727272727,4.0,-0.2727272727272727,4548.660068469999,1275.799986299
2015-09,Europe,Southern Europe,Italia,Standard Class,Shipping canceled,5,17,0.0,0.0,0.0,17.0,0.0,3.588235294117647,4.0,-0.4117647058823529,2458.72002408,67.78999715100007
