customer_key,customer_id,customer_segment,customer_city,customer_country,customer_state,customer_zipcode,customer_latitude,customer_longitude
10368,10368,Home Office,Caguas,Puerto Rico,PR,725.0,18.21871948,-66.37054443
6489,6489,Home Office,Caguas,Puerto Rico,PR,725.0,18.25518417,-66.3706131
10533,10533,Home Office,Caguas,Puerto Rico,PR,725.0,18.29124832,-66.37056732
11292,11292,Home Office,Caguas,Puerto Rico,PR,725.0,18.23452568,-66.37062073
47,47,Home Office,Caguas,Puerto Rico,PR,725.0,18.22754669,-66.04360199
6405,6405,Home Office,Caguas,Puerto Rico,PR,725.0,18.28764534,-66.3706131
2426,2426,Home Office,Caguas,Puerto Rico,PR,725.0,18.23387528,-66.3705368
8133,8133,Home Office,Caguas,Puerto Rico,PR,725.0,18.2833519,-66.37052155
1429,1429,Home Office,Caguas,Puerto Rico,PR,725.0,18.2248497,-66.37051392
9120,9120,Home Office,Caguas,Puerto Rico,PR,725.0,18.26249504,-66.3705368
9415,9415,Home Office,Caguas,Puerto Rico,PR,725.0,18.24496269,-66.37059021
724,724,Home Office,Caguas,Puerto Rico,PR,725.0,18.2275734,-66.0435791
7112,7112,Home Office,Caguas,Puerto Rico,PR,725.0,18.24979973,-66.37058258
1086,1086,Home Office,Caguas,Puerto Rico,PR,725.0,18.27879143,-66.37057495
2916,2916,Home Office,Caguas,Puerto Rico,PR,725.0,18.24411583,-66.37062836
11339,11339,Home Office,Caguas,Puerto Rico,PR,725.0,18.24774361,-66.37059784
6491,6491,Home Office,Caguas,Puerto Rico,PR,725.0,18.22026825,-66.37062836
5564,5564,Home Office,Caguas,Puerto Rico,PR,725.0,18.23062706,-66.37049866
5728,5728,Home Office,Caguas,Puerto Rico,PR,725.0,18.23424339,-66.3706131
9704,9704,Home Office,Caguas,Puerto Rico,PR,725.0,18.27477646,-66.37055969
12160,12160,Home Office,Caguas,Puerto Rico,PR,725.0,18.28954887,-66.37055206
6352,6352,Home Office,Caguas,Puerto Rico,PR,725.0,18.23068428,-66.37052918
5870,5870,Home Office,Caguas,Puerto Rico,PR,725.0,18.2865181,-66.37051392
11776,11776,Home Office,Caguas,Puerto Rico,PR,725.0,18.2077198,-66.37060547
7060,7060,Home Office,Caguas,Puerto Rico,PR,725.0,18.26106262,-66.3705368
3466,3466,Home Office,Caguas,Puerto Rico,PR,725.0,18.29281044,-66.3705368
2439,2439,Home Office,Caguas,Puerto Rico,PR,725.0,18.28514671,-66.37062836
6416,6416,Home Office,Caguas,Puerto Rico,PR,725.0,18.27504158,-66.37062836
6310,6310,Home Office,Caguas,Puerto Rico,PR,725.0,18.25740433,-66.37059784
295,295,Home Office,Caguas,Puerto Rico,PR,725.0,18.35129356,-65.96311951
9011,9011,Home Office,Caguas,Puerto Rico,PR,725.0,18.22377396,-66.37060547
1577,1577,Home Office,Caguas,Puerto Rico,PR,725.0,18.29444695,-66.37054443
9047,9047,Home Office,Caguas,Puerto Rico,PR,725.0,18.21671295,-66.37058258
7603,7603,Home Office,Caguas,Puerto Rico,PR,725.0,18.20493317,-66.37052155
1491,1491,Consumer,Caguas,Puerto Rico,PR,725.0,18.29643822,-66.37062073
14915,14915,Consumer,Caguas,Puerto Rico,PR,725.0,18.27996063,-66.0370636
5898,5898,Consumer,Caguas,Puerto Rico,PR,725.0,18.25903893,-66.3706131
1948,1948,Consumer,Caguas,Puerto Rico,PR,725.0,18.258358,-66.37052918
1820,1820,Consumer,Caguas,Puerto Rico,PR,725.0,18.20012474,-66.37051392
14770,14770,Consumer,Caguas,Puerto Rico,PR,725.0,18.253479,-66.03704834
1962,1962,Consumer,Caguas,Puerto Rico,PR,725.0,18.26423073,-66.37058258
7175,7175,Consumer,Caguas,Puerto Rico,PR,725.0,18.26229858,-66.37057495
1222,1222,Consumer,Caguas,Puerto Rico,PR,725.0,18.23555565,-66.37051392
487,487,Consumer,Caguas,Puerto Rico,PR,725.0,18.35419464,-66.07129669
14824,14824,Consumer,Caguas,Puerto Rico,PR,725.0,18.27635384,-66.03704834
2078,2078,Consumer,San Juan,Puerto Rico,PR,921.0,18.38596916,-66.0940094
4695,4695,Consumer,Caguas,Puerto Rico,PR,725.0,18.27530479,-66.37059784
9857,9857,Consumer,Caguas,Puerto Rico,PR,725.0,18.2621975,-66.37055969
2168,2168,Consumer,Caguas,Puerto Rico,PR,725.0,18.28342247,-66.37062836
6588,6588,Consumer,Caguas,Puerto Rico,PR,725.0,18.21555901,-66.37050629
1459,1459,Consumer,Caguas,Puerto Rico,PR,725.0,18.28969574,-66.37051392
468,468,Consumer,Caguas,Puerto Rico,PR,725.0,18.22757721,-66.04562378
10308,10308,Consumer,Caguas,Puerto Rico,PR,725.0,18.27949333,-66.37052918
387,387,Consumer,Caguas,Puerto Rico,PR,725.0,18.24751091,-66.02523804
2270,2270,Consumer,Caguas,Puerto Rico,PR,725.0,18.2270546,-66.3705368
482,482,Consumer,Caguas,Puerto Rico,PR,725.0,18.22757721,-66.04562378
1956,1956,Consumer,Caguas,Puerto Rico,PR,725.0,18.22216415,-66.37050629
7466,7466,Consumer,Caguas,Puerto Rico,PR,725.0,18.22205734,-66.37054443
8224,8224,Consumer,Caguas,Puerto Rico,PR,725.0,18.25374222,-66.37052155
3969,3969,Consumer,Vega Baja,Puerto Rico,PR,693.0,18.44484711,-66.38641357
9342,9342,Consumer,Caguas,Puerto Rico,PR,725.0,18.28811264,-66.37052918
9962,9962,Consumer,Caguas,Puerto Rico,PR,725.0,18.20230675,-66.37059021
8098,8098,Consumer,Caguas,Puerto Rico,PR,725.0,18.29667473,-66.37059784
653,653,Consumer,Caguas,Puerto Rico,PR,725.0,18.2256279,-66.04746246
1275,1275,Consumer,Caguas,Puerto Rico,PR,725.0,18.25260544,-66.37054443
11189,11189,Consumer,Caguas,Puerto Rico,PR,725.0,18.29477692,-66.3706131
5988,5988,Consumer,Caguas,Puerto Rico,PR,725.0,18.29958344,-66.37057495
9726,9726,Consumer,Caguas,Puerto Rico,PR,725.0,18.24162674,-66.37054443
1173,1173,Consumer,Caguas,Puerto Rico,PR,725.0,18.24680519,-66.37059021
13597,13597,Consumer,Caguas,Puerto Rico,PR,725.0,18.21118736,-66.03705597
4047,4047,Consumer,Caguas,Puerto Rico,PR,725.0,18.24645615,-66.37052918
6594,6594,Consumer,Caguas,Puerto Rico,PR,725.0,18.25728226,-66.37054443
1186,1186,Consumer,Caguas,Puerto Rico,PR,725.0,18.20616531,-66.3705368
4279,4279,Consumer,Caguas,Puerto Rico,PR,725.0,18.29564285,-66.37054443
4151,4151,Consumer,Caguas,Puerto Rico,PR,725.0,18.23519516,-66.37062073
4697,4697,Consumer,Caguas,Puerto Rico,PR,725.0,18.23197174,-66.37056732
5887,5887,Consumer,Caguas,Puerto Rico,PR,725.0,18.22748947,-66.37056732
6306,6306,Consumer,Caguas,Puerto Rico,PR,725.0,18.25338554,-66.37062073
12382,12382,Consumer,Caguas,Puerto Rico,PR,725.0,18.21268654,-66.37055969
7844,7844,Consumer,Mayaguez,Puerto Rico,PR,680.0,18.20005035,-67.14024353
11455,11455,Consumer,Caguas,Puerto Rico,PR,725.0,18.25151444,-66.37062073
8517,8517,Consumer,Humacao,Puerto Rico,PR,791.0,18.1501503,-65.82595062
7407,7407,Consumer,Caguas,Puerto Rico,PR,725.0,18.29062271,-66.3706131
5965,5965,Consumer,Caguas,Puerto Rico,PR,725.0,18.23957062,-66.3706131
8677,8677,Consumer,Caguas,Puerto Rico,PR,725.0,18.26259232,-66.37062836
12119,12119,Consumer,Caguas,Puerto Rico,PR,725.0,18.2150116,-66.37063599
4998,4998,Consumer,Caguas,Puerto Rico,PR,725.0,18.26036263,-66.37050629
5011,5011,Consumer,Caguas,Puerto Rico,PR,725.0,18.28800392,-66.37052155
9760,9760,Consumer,Caguas,Puerto Rico,PR,725.0,18.21571159,-66.37055969
7273,7273,Consumer,Bayamon,Puerto Rico,PR,957.0,18.38011932,-66.18312836
2538,2538,Consumer,Caguas,Puerto Rico,PR,725.0,18.21200752,-66.37059021
5274,5274,Consumer,Caguas,Puerto Rico,PR,725.0,18.24739647,-66.37052918
9495,9495,Consumer,Caguas,Puerto Rico,PR,725.0,18.20134735,-66.37060547
4841,4841,Consumer,Caguas,Puerto Rico,PR,725.0,18.28247643,-66.3706131
9803,9803,Consumer,Caguas,Puerto Rico,PR,725.0,18.29255867,-66.37062073
7391,7391,Consumer,Caguas,Puerto Rico,PR,725.0,18.28480911,-66.3706131
11426,11426,Consumer,Caguas,Puerto Rico,PR,725.0,18.26480103,-66.37057495
11664,11664,Consumer,Caguas,Puerto Rico,PR,725.0,18.28333664,-66.3705368
5339,5339,Consumer,Caguas,Puerto Rico,PR,725.0,18.20988464,-66.37062073
3204,3204,Consumer,Caguas,Puerto Rico,PR,725.0,18.27076912,-66.37062836
6466,6466,Consumer,Caguas,Puerto Rico,PR,725.0,18.21478081,-66.37056732
11438,11438,Consumer,Caguas,Puerto Rico,PR,725.0,18.2421093,-66.37052155
3770,3770,Consumer,San Sebastian,Puerto Rico,PR,685.0,18.33710861,-66.99221802
1306,1306,Consumer,Caguas,Puerto Rico,PR,725.0,18.23619652,-66.37049866
10811,10811,Consumer,Caguas,Puerto Rico,PR,725.0,18.22288513,-66.37058258
12033,12033,Consumer,Caguas,Puerto Rico,PR,725.0,18.24063492,-66.37050629
9248,9248,Consumer,Caguas,Puerto Rico,PR,725.0,18.22028542,-66.37062836
2214,2214,Consumer,Caguas,Puerto Rico,PR,725.0,18.2725296,-66.37059784
6738,6738,Consumer,Caguas,Puerto Rico,PR,725.0,18.27444458,-66.37059021
9148,9148,Consumer,Caguas,Puerto Rico,PR,725.0,18.24677658,-66.37056732
10066,10066,Consumer,Phoenix,EE. UU.,AZ,85033.0,33.4926796,-112.2088623
4248,4248,Consumer,Eugene,EE. UU.,OR,97402.0,44.05007172,-123.1093521
6473,6473,Consumer,Long Beach,EE. UU.,CA,90806.0,33.78982544,-118.1819992
12288,12288,Consumer,Algonquin,EE. UU.,IL,60102.0,42.17575073,-88.32157135
7764,7764,Consumer,Indianapolis,EE. UU.,IN,46227.0,39.64605331,-86.11961365
11720,11720,Consumer,Los Angeles,EE. UU.,CA,90003.0,33.9598465,-118.3780823
3935,3935,Consumer,Buena Park,EE. UU.,CA,90620.0,34.13899231,-118.3884659
8792,8792,Consumer,Hayward,EE. UU.,CA,94541.0,37.67551041,-122.0496826
424,424,Consumer,Carlisle,EE. UU.,PA,17013.0,40.21802902,-77.1828537
10819,10819,Consumer,Long Beach,EE. UU.,CA,90806.0,33.88898468,-118.2071152
3624,3624,Consumer,Lutz,EE. UU.,FL,33549.0,28.08681297,-82.43898773
7331,7331,Consumer,Lombard,EE. UU.,IL,60148.0,41.85577774,-88.00856781
125,125,Consumer,Oxnard,EE. UU.,CA,93030.0,33.79024124,-118.2131653
9419,9419,Consumer,Brooklyn,EE. UU.,NY,11207.0,40.66577148,-73.89246368
7683,7683,Consumer,Newburgh,EE. UU.,NY,12550.0,41.50205994,-74.01177216
2728,2728,Consumer,Miami,EE. UU.,FL,33175.0,25.74613953,-80.39176178
10549,10549,Consumer,Baltimore,EE. UU.,MD,21206.0,39.13785553,-76.81587219
4909,4909,Consumer,Phoenix,EE. UU.,AZ,85035.0,33.47337341,-112.1697769
3066,3066,Consumer,Baltimore,EE. UU.,MD,21218.0,39.27495956,-76.61506653
11431,11431,Consumer,Sacramento,EE. UU.,CA,95823.0,38.48671341,-121.459343
9906,9906,Consumer,Chicago,EE. UU.,IL,60614.0,41.89535523,-87.72576141
3071,3071,Consumer,San Jose,EE. UU.,CA,95127.0,37.37883377,-121.8303375
5707,5707,Consumer,Hamilton,EE. UU.,OH,45011.0,39.3985405,-84.55661774
2682,2682,Consumer,Roseburg,EE. UU.,OR,97470.0,43.20556259,-123.3465195
467,467,Consumer,Modesto,EE. UU.,CA,95350.0,37.66708756,-120.9958801
10577,10577,Consumer,New York,EE. UU.,NY,10003.0,40.73124313,-73.98880768
4848,4848,Consumer,Watsonville,EE. UU.,CA,95076.0,36.93397141,-121.7434616
4460,4460,Consumer,Los Angeles,EE. UU.,CA,90027.0,34.12594605,-118.2910156
6506,6506,Consumer,Brooklyn,EE. UU.,NY,11229.0,40.60237885,-73.95497131
6050,6050,Consumer,Endicott,EE. UU.,NY,13760.0,42.07463837,-76.1240387
2364,2364,Consumer,Katy,EE. UU.,TX,77450.0,29.77441025,-95.74694824
12216,12216,Consumer,Visalia,EE. UU.,CA,93277.0,36.31933212,-119.2960815
11388,11388,Consumer,Lancaster,EE. UU.,CA,93535.0,34.69703293,-118.0883026
1628,1628,Consumer,Phoenix,EE. UU.,AZ,85022.0,33.64781952,-112.0518799
6123,6123,Consumer,York,EE. UU.,PA,17404.0,39.95479965,-76.75787354
587,587,Consumer,Ogden,EE. UU.,UT,84404.0,41.28277206,-112.1233444
1240,1240,Consumer,Raleigh,EE. UU.,NC,27610.0,35.81178284,-78.5975647
341,341,Consumer,Carlsbad,EE. UU.,CA,92009.0,33.10355759,-117.2678757
10614,10614,Consumer,Union City,EE. UU.,NJ,7087.0,40.7615242,-74.03826904
11002,11002,Consumer,Bolingbrook,EE. UU.,IL,60440.0,41.7258606,-88.06419373
11486,11486,Consumer,West Lafayette,EE. UU.,IN,47906.0,40.4853096,-87.05938721
1759,1759,Consumer,Astoria,EE. UU.,NY,11103.0,40.76861954,-73.90949249
8899,8899,Consumer,San Jose,EE. UU.,CA,95127.0,37.37883377,-121.8303375
10051,10051,Consumer,Weslaco,EE. UU.,TX,78596.0,26.16252518,-97.98887634
4021,4021,Consumer,Lakewood,EE. UU.,OH,44107.0,40.52737045,-81.26895905
4195,4195,Consumer,Dallas,EE. UU.,TX,75243.0,32.9131012,-96.73959351
7464,7464,Consumer,Bell Gardens,EE. UU.,CA,90201.0,33.97483063,-118.1829376
11592,11592,Consumer,Portland,EE. UU.,OR,97223.0,45.44815064,-122.7694931
10831,10831,Consumer,San Diego,EE. UU.,CA,92109.0,32.79521942,-117.2376556
7586,7586,Consumer,La Mirada,EE. UU.,CA,90638.0,33.9031601,-117.9898758
7163,7163,Corporate,Detroit,EE. UU.,MI,48205.0,42.42877197,-82.98252869
9163,9163,Corporate,Billings,EE. UU.,MT,59102.0,45.78831101,-108.5594101
20402,20402,Corporate,North Bergen,EE. UU.,NJ,7047.0,40.77699661,-74.03401947
4807,4807,Corporate,Mission Viejo,EE. UU.,CA,92691.0,33.62104797,-117.6759186
88,88,Corporate,Atlanta,EE. UU.,GA,30318.0,33.81022644,-84.41808319
7697,7697,Corporate,New York,EE. UU.,NY,10002.0,40.71546173,-73.99006653
18007,18007,Corporate,Baltimore,EE. UU.,MD,21218.0,39.32117081,-76.61475372
8720,8720,Corporate,Strongsville,EE. UU.,OH,44136.0,41.3469696,-81.82631683
12100,12100,Corporate,Chicago,EE. UU.,IL,60609.0,41.8947525,-87.74337769
11979,11979,Corporate,Madison,EE. UU.,WI,53704.0,43.09559631,-89.35118866
15995,15995,Corporate,North Las Vegas,EE. UU.,NV,89030.0,36.24799728,-115.0415192
10291,10291,Corporate,Aurora,EE. UU.,CO,80013.0,39.49591446,-98.98998261
1293,1293,Corporate,Methuen,EE. UU.,MA,1844.0,42.72396851,-71.18476868
6961,6961,Corporate,Costa Mesa,EE. UU.,CA,92627.0,33.64226151,-117.9133224
16013,16013,Corporate,Chicago,EE. UU.,IL,60649.0,41.75909424,-87.56176758
7931,7931,Corporate,Glen Burnie,EE. UU.,MD,21061.0,39.13689041,-76.62719727
7454,7454,Corporate,West Covina,EE. UU.,CA,91790.0,34.06787491,-117.9273758
12038,12038,Corporate,Fort Lauderdale,EE. UU.,FL,33312.0,26.11803436,-80.18949127
4618,4618,Corporate,Lithonia,EE. UU.,GA,30058.0,33.71007919,-84.11247253
4357,4357,Corporate,Peoria,EE. UU.,AZ,85345.0,33.57873154,-112.266098
3029,3029,Corporate,Winnetka,EE. UU.,CA,91306.0,32.66745758,-117.0288773
9769,9769,Corporate,Simi Valley,EE. UU.,CA,93063.0,34.26791382,-118.6712112
3567,3567,Corporate,Honolulu,EE. UU.,HI,96822.0,21.30562019,-157.8386993
5582,5582,Corporate,Chicago,EE. UU.,IL,60616.0,41.88341522,-88.19973755
6855,6855,Corporate,Philadelphia,EE. UU.,PA,19143.0,39.94662857,-75.21822357
10026,10026,Corporate,Mcallen,EE. UU.,TX,78501.0,26.20558739,-98.23548889
20400,20400,Corporate,Los Angeles,EE. UU.,CA,90032.0,34.0816536,-118.1783524
6956,6956,Corporate,Joliet,EE. UU.,IL,60435.0,41.55160904,-88.12562561
10082,10082,Corporate,Brownsville,EE. UU.,TX,78520.0,25.90687752,-97.49913788
10155,10155,Corporate,Pawtucket,EE. UU.,RI,2860.0,41.86906815,-71.39208221
1098,1098,Corporate,Columbia,EE. UU.,TN,38401.0,35.68884659,-86.81004334
11372,11372,Corporate,Bakersfield,EE. UU.,CA,93304.0,35.3078804,-119.2523956
4005,4005,Corporate,Quincy,EE. UU.,MA,2169.0,42.23906326,-71.00604248
4813,4813,Corporate,Chino,EE. UU.,CA,91710.0,34.01161575,-117.7281189
11801,11801,Corporate,Chicago,EE. UU.,IL,60640.0,41.89509964,-87.73982239
1763,1763,Corporate,Marion,EE. UU.,OH,43302.0,40.7018013,-83.07437134
6721,6721,Corporate,North Hills,EE. UU.,CA,91343.0,34.23563004,-118.4847031
12205,12205,Corporate,Chicago,EE. UU.,IL,60617.0,41.89603806,-87.67301941
10790,10790,Corporate,Salina,EE. UU.,KS,67401.0,38.77223587,-97.61299133
11922,11922,Corporate,Hyattsville,EE. UU.,MD,20783.0,38.97014999,-76.9909668
10438,10438,Corporate,North Richland Hills,EE. UU.,TX,76180.0,32.84292221,-97.22615814
17747,17747,Corporate,Spring Valley,EE. UU.,NY,10977.0,42.33480835,-74.93064117
16011,16011,Corporate,Fort Lauderdale,EE. UU.,FL,33312.0,26.11927223,-80.18818665
8,8,Corporate,Lawrence,EE. UU.,MA,1841.0,34.02827454,-118.2391357
3275,3275,Corporate,Fremont,EE. UU.,CA,94539.0,37.49027634,-121.9271088
11892,11892,Corporate,Lodi,EE. UU.,CA,95240.0,38.11615372,-121.3949966
6763,6763,Corporate,Los Angeles,EE. UU.,CA,90063.0,34.04621506,-118.1860352
17459,17459,Corporate,Newburgh,EE. UU.,NY,12550.0,41.50205994,-74.01177216
8622,8622,Corporate,Pompano Beach,EE. UU.,FL,33068.0,26.21472931,-80.23004913
241,241,Corporate,Hamilton,EE. UU.,OH,45013.0,36.72526169,-119.7846375
17746,17746,Corporate,Milpitas,EE. UU.,CA,95035.0,37.44713593,-121.9091797
9557,9557,Consumer,Gardena,EE. UU.,CA,90247.0,33.89164734,-118.299408
11397,11397,Consumer,Tallahassee,EE. UU.,FL,32308.0,30.49506187,-84.24580383
10534,10534,Consumer,Eugene,EE. UU.,OR,97405.0,44.0263443,-123.0935287
6815,6815,Consumer,Los Angeles,EE. UU.,CA,90024.0,34.06435013,-118.437088
9500,9500,Consumer,Florissant,EE. UU.,MO,63031.0,38.79660034,-90.34640503
5036,5036,Consumer,Canyon Country,EE. UU.,CA,91351.0,35.30461502,-119.0659714
2698,2698,Consumer,Pomona,EE. UU.,CA,91766.0,34.28066635,-119.2400665
6220,6220,Consumer,Ithaca,EE. UU.,NY,14850.0,42.43708038,-76.48168945
1555,1555,Consumer,Staten Island,EE. UU.,NY,10314.0,40.58441544,-74.15991974
6947,6947,Consumer,Los Angeles,EE. UU.,CA,90046.0,34.09960938,-118.3507385
5283,5283,Consumer,Escondido,EE. UU.,CA,92026.0,33.13901901,-117.0928192
3364,3364,Consumer,Martinez,EE. UU.,CA,94553.0,38.01199341,-122.1196899
11348,11348,Consumer,Granite City,EE. UU.,IL,62040.0,38.72323608,-90.06681824
10224,10224,Consumer,North Las Vegas,EE. UU.,NV,89030.0,36.19946671,-115.1088638
7006,7006,Consumer,Arlington,EE. UU.,VA,22204.0,38.86595917,-77.13325501
7363,7363,Consumer,Tonawanda,EE. UU.,NY,14150.0,43.01396942,-78.87906647
1595,1595,Consumer,Troy,EE. UU.,MI,48098.0,42.60966873,-83.16378784
7492,7492,Consumer,Simi Valley,EE. UU.,CA,93063.0,34.26791382,-118.6712112
9821,9821,Consumer,New Bedford,EE. UU.,MA,2740.0,41.6280365,-70.92701721
558,558,Consumer,Carlisle,EE. UU.,PA,17013.0,40.20003891,-77.24391937
2610,2610,Consumer,Davis,EE. UU.,CA,95616.0,38.54666138,-121.7412109
3961,3961,Consumer,Chandler,EE. UU.,AZ,85224.0,33.30039215,-111.8709564
9341,9341,Consumer,Chicago,EE. UU.,IL,60613.0,41.95449448,-87.65029144
12045,12045,Consumer,Carlisle,EE. UU.,PA,17013.0,40.08877564,-75.2024765
11945,11945,Consumer,Honolulu,EE. UU.,HI,96822.0,21.28050232,-157.6785278
8065,8065,Consumer,Los Angeles,EE. UU.,CA,90032.0,34.0816536,-118.1783524
6758,6758,Consumer,Santa Ana,EE. UU.,CA,92707.0,33.66559982,-117.8830566
4842,4842,Consumer,Pittsburg,EE. UU.,CA,94565.0,38.02914047,-121.8859177
4563,4563,Consumer,Dallas,EE. UU.,TX,75217.0,32.71303558,-96.69631958
9096,9096,Consumer,Los Angeles,EE. UU.,CA,90007.0,33.99481583,-118.3429413
9813,9813,Consumer,Aurora,EE. UU.,CO,80011.0,39.74662018,-104.8164368
4612,4612,Consumer,Lansdale,EE. UU.,PA,19446.0,40.24931717,-75.25538635
2492,2492,Consumer,Clementon,EE. UU.,NJ,8021.0,39.81664658,-74.98467255
7327,7327,Consumer,Orlando,EE. UU.,FL,32822.0,28.48579979,-81.30467224
8701,8701,Consumer,Troy,EE. UU.,MI,48098.0,42.5804596,-83.15601349
430,430,Consumer,Porterville,EE. UU.,CA,93257.0,36.05351639,-119.0251923
12350,12350,Consumer,Chicago,EE. UU.,IL,60641.0,41.95346451,-87.73246002
1045,1045,Consumer,Huntington Station,EE. UU.,NY,11746.0,40.76157761,-73.97176361
9371,9371,Consumer,Meridian,EE. UU.,ID,83642.0,43.58177948,-116.3938828
10129,10129,Consumer,Philadelphia,EE. UU.,PA,19134.0,39.98654556,-75.1084671
7905,7905,Consumer,Brownsville,EE. UU.,TX,78520.0,26.01622772,-97.55728912
3659,3659,Consumer,Philadelphia,EE. UU.,PA,19104.0,39.95473099,-75.20536804
10827,10827,Consumer,Ventura,EE. UU.,CA,93003.0,34.2395134,-119.1972198
9146,9146,Consumer,Wheaton,EE. UU.,IL,60187.0,41.88359833,-88.10980988
20,20,Consumer,West New York,EE. UU.,NJ,7093.0,40.7571907,-74.02506256
8391,8391,Consumer,Amarillo,EE. UU.,TX,79109.0,35.18754196,-101.8676224
11510,11510,Consumer,Encinitas,EE. UU.,CA,92024.0,33.04647064,-117.2896729
10647,10647,Consumer,Chicago,EE. UU.,IL,60622.0,41.89614868,-87.67932892
7141,7141,Corporate,Sacramento,EE. UU.,CA,95822.0,38.49541855,-121.479187
6172,6172,Corporate,Fort Washington,EE. UU.,MD,20744.0,38.74266434,-76.9917984
9002,9002,Corporate,New York,EE. UU.,NY,10011.0,40.73928452,-73.99893189
5920,5920,Corporate,Chandler,EE. UU.,AZ,85224.0,33.3060379,-111.8926315
6508,6508,Corporate,Hamilton,EE. UU.,OH,45011.0,39.32382965,-84.46369171
9507,9507,Corporate,Simi Valley,EE. UU.,CA,93063.0,34.26791382,-118.6712112
11056,11056,Corporate,Opelousas,EE. UU.,LA,70570.0,30.61235046,-92.12638855
10558,10558,Corporate,Kailua,EE. UU.,HI,96734.0,21.40107918,-157.7463837
6707,6707,Corporate,Norfolk,EE. UU.,VA,23503.0,36.94200516,-76.24208069
4029,4029,Corporate,Woodbridge,EE. UU.,VA,22193.0,37.16918945,-76.54801178
1865,1865,Corporate,Detroit,EE. UU.,MI,48205.0,42.42877197,-82.98252869
9345,9345,Corporate,Aurora,EE. UU.,CO,80013.0,39.49591446,-98.98998261
532,532,Corporate,Sugar Land,EE. UU.,TX,77479.0,29.54194069,-95.60385132
8977,8977,Corporate,Elyria,EE. UU.,OH,44035.0,41.36125946,-82.11012268
4117,4117,Corporate,Raleigh,EE. UU.,NC,27606.0,35.78998184,-78.61327362
3985,3985,Corporate,Chillicothe,EE. UU.,OH,45601.0,39.33096314,-82.97971344
3586,3586,Corporate,Jersey City,EE. UU.,NJ,7305.0,40.70602036,-74.08685303
9001,9001,Corporate,Canoga Park,EE. UU.,CA,91304.0,38.6803894,-120.9727783
1664,1664,Corporate,Jackson,EE. UU.,MI,49201.0,42.15800095,-84.4278183
11882,11882,Corporate,Moreno Valley,EE. UU.,CA,92553.0,33.92366028,-117.2291946
10201,10201,Corporate,New Orleans,EE. UU.,LA,70119.0,29.9740696,-90.087883
2292,2292,Corporate,San Benito,EE. UU.,TX,78586.0,26.140728,-97.66805267
11675,11675,Corporate,Los Angeles,EE. UU.,CA,90024.0,34.04558563,-118.2479172
1144,1144,Corporate,Brooklyn,EE. UU.,NY,11203.0,40.64674377,-73.94338989
640,640,Corporate,New Castle,EE. UU.,DE,19720.0,39.28265762,-77.4777832
8612,8612,Corporate,Hanover,EE. UU.,PA,17331.0,39.80402374,-76.97429657
4402,4402,Corporate,Honolulu,EE. UU.,HI,96817.0,21.32156754,-157.8721771
3554,3554,Corporate,Los Angeles,EE. UU.,CA,90001.0,33.96017456,-118.2632217
11730,11730,Corporate,New Orleans,EE. UU.,LA,70117.0,29.96774292,-90.03494263
4756,4756,Corporate,Brooklyn,EE. UU.,NY,11229.0,40.60237885,-73.95497131
7229,7229,Corporate,Newburgh,EE. UU.,NY,12550.0,41.50205994,-74.01177216
4464,4464,Corporate,Amarillo,EE. UU.,TX,79109.0,35.18754196,-101.8676224
5429,5429,Corporate,Jackson,EE. UU.,MI,49201.0,42.20007706,-84.43824005
1383,1383,Corporate,Marrero,EE. UU.,LA,70072.0,29.89742088,-90.10965729
3153,3153,Corporate,Grand Prairie,EE. UU.,TX,75052.0,32.6425972,-97.02174377
6187,6187,Corporate,West Covina,EE. UU.,CA,91790.0,34.0700798,-117.9371948
6180,6180,Corporate,North Richland Hills,EE. UU.,TX,76180.0,32.84292221,-97.22615814
8747,8747,Corporate,Wyandotte,EE. UU.,MI,48192.0,42.23049164,-83.1519165
